N,Min,Max,Random Number,Steps
50000,1,500000,20772,87
50000,1,500000,31688,54
50000,1,500000,22337,131
50000,1,500000,14422,120
50000,1,500000,27017,64
50000,1,500000,3016,66
50000,1,500000,10741,99
50000,1,500000,3421,56
50000,1,500000,845,41
50000,1,500000,29495,103
50000,1,500000,22455,69
50000,1,500000,20783,87
50000,1,500000,25805,64
50000,1,500000,2833,128
50000,1,500000,4448,46
50000,1,500000,32209,72
50000,1,500000,14929,71
50000,1,500000,16267,128
50000,1,500000,32546,160
50000,1,500000,5182,54
50000,1,500000,21555,149
50000,1,500000,26022,139
50000,1,500000,4040,64
50000,1,500000,16034,146
50000,1,500000,4164,126
50000,1,500000,3844,51
50000,1,500000,19775,242
50000,1,500000,25288,157
50000,1,500000,29291,126
50000,1,500000,20474,118
50000,1,500000,23126,144
50000,1,500000,14550,133
50000,1,500000,12431,63
50000,1,500000,11240,86
50000,1,500000,32194,46
50000,1,500000,14904,71
50000,1,500000,13751,89
50000,1,500000,7109,119
50000,1,500000,24165,69
50000,1,500000,31962,85
50000,1,500000,24688,113
50000,1,500000,25342,157
50000,1,500000,21712,56
50000,1,500000,20122,43
50000,1,500000,112,20
50000,1,500000,9857,60
50000,1,500000,30214,134
50000,1,500000,9469,91
50000,1,500000,22392,69
50000,1,500000,31252,41
50000,1,500000,15234,177
50000,1,500000,13600,63
50000,1,500000,8575,127
50000,1,500000,22508,61
50000,1,500000,27772,258
50000,1,500000,18418,123
50000,1,500000,26636,95
50000,1,500000,13947,58
50000,1,500000,11369,130
50000,1,500000,7841,52
50000,1,500000,9444,60
50000,1,500000,12425,94
50000,1,500000,21185,56
50000,1,500000,31570,178
50000,1,500000,30693,59
50000,1,500000,29574,59
50000,1,500000,28676,77
50000,1,500000,8725,47
50000,1,500000,29746,46
50000,1,500000,26655,77
50000,1,500000,9215,153
50000,1,500000,26136,139
50000,1,500000,18576,185
50000,1,500000,18703,110
50000,1,500000,10572,104
50000,1,500000,5915,173
50000,1,500000,18192,22
50000,1,500000,7224,119
50000,1,500000,14872,133
50000,1,500000,25379,82
50000,1,500000,4079,64
50000,1,500000,16882,58
50000,1,500000,12840,24
50000,1,500000,115,33
50000,1,500000,25530,77
50000,1,500000,3747,87
50000,1,500000,4638,59
50000,1,500000,13240,45
50000,1,500000,24757,38
50000,1,500000,8848,140
50000,1,500000,18425,66
50000,1,500000,1668,135
50000,1,500000,12158,68
50000,1,500000,29682,77
50000,1,500000,24796,139
50000,1,500000,16893,159
50000,1,500000,25326,56
50000,1,500000,16205,159
50000,1,500000,2064,125
50000,1,500000,471,128
50000,1,500000,3904,25
50000,1,500000,20989,87
50000,1,500000,30539,33
50000,1,500000,29567,95
50000,1,500000,23669,100
50000,1,500000,25361,56
50000,1,500000,15411,146
50000,1,500000,5529,41
50000,1,500000,6134,62
50000,1,500000,28253,103
50000,1,500000,30494,72
50000,1,500000,2989,48
50000,1,500000,2428,45
50000,1,500000,17867,123
50000,1,500000,30492,72
50000,1,500000,23069,56
50000,1,500000,3885,38
50000,1,500000,19698,74
50000,1,500000,22327,113
50000,1,500000,7771,114
50000,1,500000,17672,79
50000,1,500000,4842,20
50000,1,500000,249,47
50000,1,500000,5976,49
50000,1,500000,15234,177
50000,1,500000,15966,53
50000,1,500000,14383,195
50000,1,500000,4672,121
50000,1,500000,369,19
50000,1,500000,32738,67
50000,1,500000,5101,85
50000,1,500000,3940,25
50000,1,500000,1322,114
50000,1,500000,32391,72
50000,1,500000,2258,37
50000,1,500000,13176,138
50000,1,500000,4326,139
50000,1,500000,29357,196
50000,1,500000,26765,139
50000,1,500000,22782,206
50000,1,500000,26219,170
50000,1,500000,25369,201
50000,1,500000,31392,28
50000,1,500000,22018,193
50000,1,500000,15848,102
50000,1,500000,14408,164
50000,1,500000,4708,33
50000,1,500000,18952,123
50000,1,500000,11296,130
50000,1,500000,6658,93
50000,1,500000,17998,185
50000,1,500000,2115,81
50000,1,500000,13258,76
50000,1,500000,19250,48
50000,1,500000,11376,68
50000,1,500000,29191,103
50000,1,500000,1592,122
50000,1,500000,30708,134
50000,1,500000,16451,115
50000,1,500000,21889,118
50000,1,500000,14136,151
50000,1,500000,10736,99
50000,1,500000,21923,43
50000,1,500000,9382,153
50000,1,500000,26680,183
50000,1,500000,22247,237
50000,1,500000,15643,146
50000,1,500000,6249,155
50000,1,500000,11949,50
50000,1,500000,15755,128
50000,1,500000,32099,46
50000,1,500000,5169,54
50000,1,500000,14773,71
50000,1,500000,1172,119
50000,1,500000,17959,92
50000,1,500000,23946,51
50000,1,500000,31482,103
50000,1,500000,20496,56
50000,1,500000,10,6
50000,1,500000,31770,54
50000,1,500000,22234,162
50000,1,500000,16634,53
50000,1,500000,7659,176
50000,1,500000,21976,69
50000,1,500000,8134,114
50000,1,500000,4879,134
50000,1,500000,4967,165
50000,1,500000,23416,175
50000,1,500000,24808,157
50000,1,500000,19677,105
50000,1,500000,5279,77
50000,1,500000,22825,82
50000,1,500000,15369,102
50000,1,500000,13853,107
50000,1,500000,827,41
50000,1,500000,16259,40
50000,1,500000,24241,144
50000,1,500000,2114,81
50000,1,500000,11439,55
50000,1,500000,30907,90
50000,1,500000,21136,105
50000,1,500000,3410,136
50000,1,500000,15804,76
50000,1,500000,7706,52
50000,1,500000,11548,130
50000,1,500000,8437,83
50000,1,500000,3898,144
50000,1,500000,8621,171
50000,1,500000,25212,157
50000,1,500000,18380,61
50000,1,500000,12310,156
50000,1,500000,16445,40
50000,1,500000,16293,97
50000,1,500000,20739,87
50000,1,500000,20631,30
50000,1,500000,20353,136
50000,1,500000,20419,87
50000,1,500000,13866,32
50000,1,500000,29413,165
50000,1,500000,15507,146
50000,1,500000,12506,156
50000,1,500000,11584,24
50000,1,500000,1227,132
50000,1,500000,20129,118
50000,1,500000,7085,57
50000,1,500000,8465,83
50000,1,500000,18108,40
50000,1,500000,485,97
50000,1,500000,8927,47
50000,1,500000,963,49
50000,1,500000,9236,34
50000,1,500000,3799,69
50000,1,500000,27992,134
50000,1,500000,12203,63
50000,1,500000,24737,64
50000,1,500000,29089,77
50000,1,500000,28650,103
50000,1,500000,19045,35
50000,1,500000,16226,115
50000,1,500000,1491,91
50000,1,500000,27188,64
50000,1,500000,24099,43
50000,1,500000,1678,86
50000,1,500000,2648,27
50000,1,500000,10951,161
50000,1,500000,7493,88
50000,1,500000,1240,88
50000,1,500000,8617,171
50000,1,500000,24200,69
50000,1,500000,1066,31
50000,1,500000,31730,147
50000,1,500000,8768,96
50000,1,500000,28502,51
50000,1,500000,19782,123
50000,1,500000,5200,28
50000,1,500000,19280,22
50000,1,500000,13804,58
50000,1,500000,27509,152
50000,1,500000,15918,97
50000,1,500000,12723,107
50000,1,500000,776,121
50000,1,500000,32399,160
50000,1,500000,9172,109
50000,1,500000,31011,147
50000,1,500000,17357,79
50000,1,500000,30269,134
50000,1,500000,4377,77
50000,1,500000,11694,143
50000,1,500000,17765,185
50000,1,500000,22283,69
50000,1,500000,29734,72
50000,1,500000,20836,43
50000,1,500000,23532,144
50000,1,500000,21950,56
50000,1,500000,23420,175
50000,1,500000,29267,59
50000,1,500000,28809,134
50000,1,500000,15591,84
50000,1,500000,5433,160
50000,1,500000,23733,144
50000,1,500000,15070,89
50000,1,500000,20664,56
50000,1,500000,21398,48
50000,1,500000,15719,128
50000,1,500000,10659,55
50000,1,500000,9495,153
50000,1,500000,31413,85
50000,1,500000,18589,61
50000,1,500000,16013,53
50000,1,500000,6641,93
50000,1,500000,31642,147
50000,1,500000,14549,19
50000,1,500000,24949,64
50000,1,500000,29137,121
50000,1,500000,24695,51
50000,1,500000,14857,133
50000,1,500000,28342,152
50000,1,500000,14001,32
50000,1,500000,28204,59
50000,1,500000,5417,67
50000,1,500000,1239,132
50000,1,500000,24848,126
50000,1,500000,32526,41
50000,1,500000,12232,63
50000,1,500000,21866,43
50000,1,500000,30020,178
50000,1,500000,31463,90
50000,1,500000,13334,182
50000,1,500000,32051,98
50000,1,500000,2834,79
50000,1,500000,4159,51
50000,1,500000,29966,165
50000,1,500000,10125,42
50000,1,500000,29564,209
50000,1,500000,4826,72
50000,1,500000,25328,170
50000,1,500000,266,29
50000,1,500000,28890,72
50000,1,500000,9090,140
50000,1,500000,9202,60
50000,1,500000,15706,84
50000,1,500000,13612,63
50000,1,500000,1287,145
50000,1,500000,9522,34
50000,1,500000,13422,94
50000,1,500000,6831,44
50000,1,500000,17027,128
50000,1,500000,14320,102
50000,1,500000,23260,144
50000,1,500000,19118,79
50000,1,500000,2786,35
50000,1,500000,3834,56
50000,1,500000,6534,137
50000,1,500000,18075,185
50000,1,500000,26018,139
50000,1,500000,12391,63
50000,1,500000,18551,154
50000,1,500000,1886,37
50000,1,500000,9432,60
50000,1,500000,12168,112
50000,1,500000,20749,43
50000,1,500000,9965,104
50000,1,500000,14452,120
50000,1,500000,17180,79
50000,1,500000,15197,71
50000,1,500000,18461,92
50000,1,500000,18117,66
50000,1,500000,3011,40
50000,1,500000,10963,42
50000,1,500000,12472,63
50000,1,500000,11840,50
50000,1,500000,7862,83
50000,1,500000,3609,43
50000,1,500000,18895,154
50000,1,500000,21629,69
50000,1,500000,10420,104
50000,1,500000,1594,122
50000,1,500000,31313,85
50000,1,500000,26242,46
50000,1,500000,15680,27
50000,1,500000,18696,61
50000,1,500000,4061,38
50000,1,500000,28228,59
50000,1,500000,9737,166
50000,1,500000,699,64
50000,1,500000,10709,73
50000,1,500000,24939,113
50000,1,500000,18090,22
50000,1,500000,31450,85
50000,1,500000,23220,144
50000,1,500000,3414,149
50000,1,500000,26771,69
50000,1,500000,95,105
50000,1,500000,29601,72
50000,1,500000,1119,88
50000,1,500000,839,85
50000,1,500000,24854,64
50000,1,500000,11844,37
50000,1,500000,28768,121
50000,1,500000,21705,118
50000,1,500000,28742,72
50000,1,500000,10456,179
50000,1,500000,28278,103
50000,1,500000,24144,69
50000,1,500000,24723,95
50000,1,500000,26753,95
50000,1,500000,22532,61
50000,1,500000,6466,168
50000,1,500000,29987,64
50000,1,500000,21984,43
50000,1,500000,7419,70
50000,1,500000,30816,54
50000,1,500000,19968,43
50000,1,500000,26597,170
50000,1,500000,4953,41
50000,1,500000,2366,89
50000,1,500000,21437,193
50000,1,500000,28901,46
50000,1,500000,24560,64
50000,1,500000,18935,105
50000,1,500000,1629,42
50000,1,500000,16877,159
50000,1,500000,23657,82
50000,1,500000,1822,42
50000,1,500000,13168,138
50000,1,500000,6229,124
50000,1,500000,7816,101
50000,1,500000,22008,175
50000,1,500000,22399,74
50000,1,500000,2456,40
50000,1,500000,1202,57
50000,1,500000,32488,41
50000,1,500000,11946,24
50000,1,500000,24931,64
50000,1,500000,27564,152
50000,1,500000,27690,152
50000,1,500000,14480,71
50000,1,500000,9707,166
50000,1,500000,29093,134
50000,1,500000,28868,46
50000,1,500000,13167,169
50000,1,500000,13956,89
50000,1,500000,27255,64
50000,1,500000,31674,147
50000,1,500000,21132,105
50000,1,500000,14448,120
50000,1,500000,26922,46
50000,1,500000,2946,97
50000,1,500000,13270,76
50000,1,500000,17908,92
50000,1,500000,697,126
50000,1,500000,30135,116
50000,1,500000,22726,82
50000,1,500000,5041,41
50000,1,500000,11801,50
50000,1,500000,22290,144
50000,1,500000,9865,96
50000,1,500000,50,24
50000,1,500000,25976,51
50000,1,500000,16277,159
50000,1,500000,12641,156
50000,1,500000,16834,159
50000,1,500000,27843,108
50000,1,500000,28425,103
50000,1,500000,22345,162
50000,1,500000,9856,29
50000,1,500000,24938,64
50000,1,500000,13739,195
50000,1,500000,28120,152
50000,1,500000,6837,57
50000,1,500000,30567,85
50000,1,500000,19747,136
50000,1,500000,1895,174
50000,1,500000,26980,77
50000,1,500000,1917,55
50000,1,500000,15797,40
50000,1,500000,4982,103
50000,1,500000,27427,59
50000,1,500000,21181,149
50000,1,500000,9147,65
50000,1,500000,24140,43
50000,1,500000,5930,49
50000,1,500000,8015,44
50000,1,500000,26963,90
50000,1,500000,13278,76
50000,1,500000,10922,16
50000,1,500000,4719,103
50000,1,500000,18517,35
50000,1,500000,10738,73
50000,1,500000,23136,51
50000,1,500000,27574,59
50000,1,500000,10376,104
50000,1,500000,21892,162
50000,1,500000,17001,203
50000,1,500000,1435,78
50000,1,500000,11797,143
50000,1,500000,28521,77
50000,1,500000,2136,24
50000,1,500000,16185,53
50000,1,500000,3131,110
50000,1,500000,11314,112
50000,1,500000,25478,108
50000,1,500000,13139,213
50000,1,500000,28741,72
50000,1,500000,19283,74
50000,1,500000,32681,129
50000,1,500000,24725,64
50000,1,500000,6329,155
50000,1,500000,8581,78
50000,1,500000,28072,59
50000,1,500000,10012,65
50000,1,500000,27859,64
50000,1,500000,8808,96
50000,1,500000,5806,142
50000,1,500000,16185,53
50000,1,500000,10289,60
50000,1,500000,11629,143
50000,1,500000,25982,170
50000,1,500000,3442,56
50000,1,500000,28368,59
50000,1,500000,8691,52
50000,1,500000,6662,181
50000,1,500000,30666,59
50000,1,500000,23863,219
50000,1,500000,32432,160
50000,1,500000,31542,85
50000,1,500000,8259,189
50000,1,500000,26866,95
50000,1,500000,4179,64
50000,1,500000,23314,113
50000,1,500000,10400,29
50000,1,500000,9538,78
50000,1,500000,29543,103
50000,1,500000,8454,83
50000,1,500000,25455,82
50000,1,500000,16403,115
50000,1,500000,28027,59
50000,1,500000,20090,92
50000,1,500000,5703,54
50000,1,500000,19246,48
50000,1,500000,24960,126
50000,1,500000,12711,55
50000,1,500000,12623,107
50000,1,500000,9648,73
50000,1,500000,25458,108
50000,1,500000,15017,208
50000,1,500000,8191,158
50000,1,500000,6587,168
50000,1,500000,12091,94
50000,1,500000,9941,91
50000,1,500000,5931,36
50000,1,500000,619,131
50000,1,500000,1748,117
50000,1,500000,30284,134
50000,1,500000,1085,44
50000,1,500000,3596,118
50000,1,500000,15277,32
50000,1,500000,24528,51
50000,1,500000,450,53
50000,1,500000,28810,121
50000,1,500000,26447,51
50000,1,500000,14039,45
50000,1,500000,29992,178
50000,1,500000,6696,44
50000,1,500000,5952,23
50000,1,500000,30686,72
50000,1,500000,14789,40
50000,1,500000,18037,141
50000,1,500000,28710,77
50000,1,500000,28416,77
50000,1,500000,32028,46
50000,1,500000,30589,178
50000,1,500000,3120,123
50000,1,500000,11463,68
50000,1,500000,12380,37
50000,1,500000,12604,63
50000,1,500000,6322,155
50000,1,500000,15682,53
50000,1,500000,13098,45
50000,1,500000,2392,120
50000,1,500000,30479,178
50000,1,500000,21848,118
50000,1,500000,7072,119
50000,1,500000,24335,64
50000,1,500000,25820,108
50000,1,500000,27227,183
50000,1,500000,16278,115
50000,1,500000,20333,87
50000,1,500000,28482,59
50000,1,500000,26593,121
50000,1,500000,25376,82
50000,1,500000,14787,58
50000,1,500000,13732,151
50000,1,500000,30671,178
50000,1,500000,12375,63
50000,1,500000,26710,95
50000,1,500000,16258,40
50000,1,500000,4278,77
50000,1,500000,23645,144
50000,1,500000,12628,32
50000,1,500000,27038,64
50000,1,500000,15971,53
50000,1,500000,7579,132
50000,1,500000,9228,153
50000,1,500000,11869,143
50000,1,500000,22705,43
50000,1,500000,22349,113
50000,1,500000,5725,28
50000,1,500000,19823,167
50000,1,500000,7330,44
50000,1,500000,7745,52
50000,1,500000,9839,47
50000,1,500000,5810,49
50000,1,500000,23470,82
50000,1,500000,31451,160
50000,1,500000,1186,75
50000,1,500000,23636,25
50000,1,500000,13659,182
50000,1,500000,3165,79
50000,1,500000,6596,31
50000,1,500000,20537,149
50000,1,500000,3854,51
50000,1,500000,29029,72
50000,1,500000,23943,51
50000,1,500000,20636,149
50000,1,500000,15905,102
50000,1,500000,6584,137
50000,1,500000,28978,165
50000,1,500000,26616,77
50000,1,500000,6197,124
50000,1,500000,25917,126
50000,1,500000,21142,105
50000,1,500000,1065,75
50000,1,500000,24010,43
50000,1,500000,13389,94
50000,1,500000,15172,71
50000,1,500000,10446,60
50000,1,500000,13069,138
50000,1,500000,19754,136
50000,1,500000,32765,160
50000,1,500000,8435,57
50000,1,500000,6896,44
50000,1,500000,15052,40
50000,1,500000,1130,18
50000,1,500000,29677,72
50000,1,500000,10368,29
50000,1,500000,2276,58
50000,1,500000,5901,142
50000,1,500000,8580,78
50000,1,500000,23156,56
50000,1,500000,283,60
50000,1,500000,18808,61
50000,1,500000,26968,77
50000,1,500000,21761,69
50000,1,500000,19866,43
50000,1,500000,6333,168
50000,1,500000,8573,171
50000,1,500000,28150,108
50000,1,500000,9424,122
50000,1,500000,31269,134
50000,1,500000,24681,157
50000,1,500000,16132,71
50000,1,500000,25199,69
50000,1,500000,8229,114
50000,1,500000,32272,72
50000,1,500000,12893,24
50000,1,500000,12728,107
50000,1,500000,2957,22
50000,1,500000,12365,63
50000,1,500000,15746,146
50000,1,500000,11513,174
50000,1,500000,15619,146
50000,1,500000,18052,185
50000,1,500000,15957,53
50000,1,500000,5716,36
50000,1,500000,6832,57
50000,1,500000,18566,61
50000,1,500000,11894,143
50000,1,500000,3521,105
50000,1,500000,24121,144
50000,1,500000,31924,54
50000,1,500000,8396,65
50000,1,500000,26710,95
50000,1,500000,7921,52
50000,1,500000,6504,44
50000,1,500000,15714,102
50000,1,500000,3271,136
50000,1,500000,19533,74
50000,1,500000,9616,60
50000,1,500000,12149,63
50000,1,500000,31017,178
50000,1,500000,11416,29
50000,1,500000,19612,105
50000,1,500000,14795,71
50000,1,500000,22011,74
50000,1,500000,13287,76
50000,1,500000,10651,99
50000,1,500000,25926,170
50000,1,500000,14950,102
50000,1,500000,18256,110
50000,1,500000,19872,92
50000,1,500000,32184,46
50000,1,500000,1476,21
50000,1,500000,16471,115
50000,1,500000,1387,65
50000,1,500000,20729,61
50000,1,500000,29280,134
50000,1,500000,17577,247
50000,1,500000,8773,140
50000,1,500000,25655,77
50000,1,500000,17788,185
50000,1,500000,17933,48
50000,1,500000,18988,154
50000,1,500000,5006,64
50000,1,500000,16537,40
50000,1,500000,16023,53
50000,1,500000,4912,41
50000,1,500000,20440,61
50000,1,500000,14322,133
50000,1,500000,32030,46
50000,1,500000,28189,108
50000,1,500000,28359,59
50000,1,500000,29258,121
50000,1,500000,5617,85
50000,1,500000,9306,153
50000,1,500000,16689,115
50000,1,500000,13799,63
50000,1,500000,19398,22
50000,1,500000,27921,90
50000,1,500000,25514,126
50000,1,500000,9951,73
50000,1,500000,1267,31
50000,1,500000,23952,51
50000,1,500000,32088,191
50000,1,500000,23186,188
50000,1,500000,8417,158
50000,1,500000,14576,45
50000,1,500000,24835,113
50000,1,500000,17528,79
50000,1,500000,16829,110
50000,1,500000,25332,170
50000,1,500000,17516,216
50000,1,500000,24605,113
50000,1,500000,24176,95
50000,1,500000,31283,108
50000,1,500000,480,22
50000,1,500000,15465,208
50000,1,500000,12498,156
50000,1,500000,23930,51
50000,1,500000,6156,36
50000,1,500000,19493,123
50000,1,500000,21530,118
50000,1,500000,8300,96
50000,1,500000,23571,82
50000,1,500000,8123,39
50000,1,500000,10138,34
50000,1,500000,13163,138
50000,1,500000,4574,121
50000,1,500000,27709,108
50000,1,500000,18857,61
50000,1,500000,17084,172
50000,1,500000,24244,144
50000,1,500000,937,173
50000,1,500000,16096,71
50000,1,500000,4325,139
50000,1,500000,18954,123
50000,1,500000,8812,52
50000,1,500000,6537,106
50000,1,500000,20570,56
50000,1,500000,16540,97
50000,1,500000,13860,151
50000,1,500000,13652,19
50000,1,500000,16473,115
50000,1,500000,19900,74
50000,1,500000,426,14
50000,1,500000,23372,82
50000,1,500000,4371,108
50000,1,500000,32490,41
50000,1,500000,16976,128
50000,1,500000,25098,38
50000,1,500000,21260,56
50000,1,500000,9638,122
50000,1,500000,14951,71
50000,1,500000,7720,26
50000,1,500000,30148,134
50000,1,500000,27522,152
50000,1,500000,17669,97
50000,1,500000,14073,151
50000,1,500000,6551,137
50000,1,500000,27771,152
50000,1,500000,22277,131
50000,1,500000,13175,169
50000,1,500000,14562,19
50000,1,500000,19337,167
50000,1,500000,4430,121
50000,1,500000,21373,48
50000,1,500000,27751,139
50000,1,500000,30069,90
50000,1,500000,18521,48
50000,1,500000,2359,58
50000,1,500000,20211,136
50000,1,500000,1515,140
50000,1,500000,9453,60
50000,1,500000,9942,73
50000,1,500000,17470,141
50000,1,500000,720,20
50000,1,500000,16941,58
50000,1,500000,5256,54
50000,1,500000,10002,65
50000,1,500000,25045,126
50000,1,500000,27861,33
50000,1,500000,8871,78
50000,1,500000,8879,171
50000,1,500000,3149,61
50000,1,500000,26561,46
50000,1,500000,19504,136
50000,1,500000,15215,115
50000,1,500000,21820,131
50000,1,500000,22959,175
50000,1,500000,32120,46
50000,1,500000,19110,105
50000,1,500000,5552,129
50000,1,500000,18501,35
50000,1,500000,13082,45
50000,1,500000,29132,121
50000,1,500000,25428,33
50000,1,500000,17494,48
50000,1,500000,1332,114
50000,1,500000,18654,92
50000,1,500000,5442,67
50000,1,500000,11105,192
50000,1,500000,29395,134
50000,1,500000,19457,48
50000,1,500000,2841,79
50000,1,500000,8794,34
50000,1,500000,427,53
50000,1,500000,19561,79
50000,1,500000,27215,90
50000,1,500000,11693,143
50000,1,500000,1548,122
50000,1,500000,26745,121
50000,1,500000,17865,141
50000,1,500000,2689,71
50000,1,500000,10001,179
50000,1,500000,20267,74
50000,1,500000,25513,201
50000,1,500000,11577,112
50000,1,500000,29467,72
50000,1,500000,21171,149
50000,1,500000,5480,129
50000,1,500000,2369,120
50000,1,500000,6269,62
50000,1,500000,3679,162
50000,1,500000,22052,100
50000,1,500000,1543,109
50000,1,500000,5753,129
50000,1,500000,9154,153
50000,1,500000,9019,39
50000,1,500000,17735,110
50000,1,500000,31340,59
50000,1,500000,21265,56
50000,1,500000,17176,27
50000,1,500000,7820,101
50000,1,500000,32069,147
50000,1,500000,29389,165
50000,1,500000,28237,59
50000,1,500000,29684,121
50000,1,500000,5435,116
50000,1,500000,2722,53
50000,1,500000,3810,38
50000,1,500000,17459,141
50000,1,500000,20416,61
50000,1,500000,5520,129
50000,1,500000,2541,32
50000,1,500000,7642,31
50000,1,500000,1968,50
50000,1,500000,12104,68
50000,1,500000,18275,35
50000,1,500000,22490,61
50000,1,500000,19407,136
50000,1,500000,12505,156
50000,1,500000,27694,90
50000,1,500000,13123,76
50000,1,500000,2418,58
50000,1,500000,139,41
50000,1,500000,31360,28
50000,1,500000,19026,198
50000,1,500000,20348,180
50000,1,500000,6411,49
50000,1,500000,19558,48
50000,1,500000,28843,165
50000,1,500000,15756,27
50000,1,500000,3017,40
50000,1,500000,7328,39
50000,1,500000,26851,46
50000,1,500000,29557,72
50000,1,500000,671,95
50000,1,500000,4528,64
50000,1,500000,4929,41
50000,1,500000,5359,191
50000,1,500000,1203,57
50000,1,500000,32561,116
50000,1,500000,31174,103
50000,1,500000,13708,32
50000,1,500000,670,69
50000,1,500000,20842,105
50000,1,500000,23914,51
50000,1,500000,16621,66
50000,1,500000,28110,90
50000,1,500000,22307,43
50000,1,500000,10409,86
50000,1,500000,13109,45
50000,1,500000,24360,38
50000,1,500000,23991,188
50000,1,500000,27454,90
50000,1,500000,13758,151
50000,1,500000,4338,77
50000,1,500000,21355,48
50000,1,500000,17199,66
50000,1,500000,29707,134
50000,1,500000,12273,50
50000,1,500000,25598,170
50000,1,500000,22281,144
50000,1,500000,15614,84
50000,1,500000,18382,61
50000,1,500000,17282,172
50000,1,500000,17773,97
50000,1,500000,17483,48
50000,1,500000,20159,242
50000,1,500000,7018,57
50000,1,500000,11723,130
50000,1,500000,6189,36
50000,1,500000,5219,54
50000,1,500000,19939,92
50000,1,500000,13934,89
50000,1,500000,8024,44
50000,1,500000,6125,62
50000,1,500000,872,116
50000,1,500000,13241,120
50000,1,500000,13102,138
50000,1,500000,2436,133
50000,1,500000,13968,151
50000,1,500000,21680,118
50000,1,500000,10805,117
50000,1,500000,31466,147
50000,1,500000,12843,63
50000,1,500000,30906,147
50000,1,500000,26313,77
50000,1,500000,860,103
50000,1,500000,13710,89
50000,1,500000,4772,103
50000,1,500000,15886,146
50000,1,500000,23226,144
50000,1,500000,13099,50
50000,1,500000,15594,146
50000,1,500000,19241,74
50000,1,500000,12264,50
50000,1,500000,23909,51
50000,1,500000,25394,38
50000,1,500000,688,33
50000,1,500000,15988,53
50000,1,500000,30114,64
50000,1,500000,9498,78
50000,1,500000,6750,137
50000,1,500000,26489,126
50000,1,500000,4513,183
50000,1,500000,22067,100
50000,1,500000,6412,62
50000,1,500000,20931,131
50000,1,500000,19214,123
50000,1,500000,16205,159
50000,1,500000,8924,96
50000,1,500000,21811,69
50000,1,500000,3411,136
50000,1,500000,1270,31
50000,1,500000,21944,118
50000,1,500000,13669,58
50000,1,500000,30130,41
50000,1,500000,22333,69
50000,1,500000,18939,92
50000,1,500000,28561,103
50000,1,500000,31120,41
50000,1,500000,20156,136
50000,1,500000,2925,141
50000,1,500000,8111,65
50000,1,500000,18196,22
50000,1,500000,6869,106
50000,1,500000,7797,145
50000,1,500000,16607,128
50000,1,500000,5105,59
50000,1,500000,25915,51
50000,1,500000,25994,139
50000,1,500000,19719,97
50000,1,500000,20096,43
50000,1,500000,3764,131
50000,1,500000,31467,85
50000,1,500000,32702,147
50000,1,500000,25874,139
50000,1,500000,10526,192
50000,1,500000,21136,105
50000,1,500000,16489,159
50000,1,500000,6020,41
50000,1,500000,21168,56
50000,1,500000,14432,58
50000,1,500000,30627,85
50000,1,500000,1812,16
50000,1,500000,22147,131
50000,1,500000,32420,72
50000,1,500000,21475,74
50000,1,500000,30834,147
50000,1,500000,13905,89
50000,1,500000,28860,72
50000,1,500000,16728,40
50000,1,500000,31771,129
50000,1,500000,380,107
50000,1,500000,24080,43
50000,1,500000,6424,23
50000,1,500000,28898,59
50000,1,500000,7506,163
50000,1,500000,20810,180
50000,1,500000,19322,123
50000,1,500000,5327,85
50000,1,500000,25231,64
50000,1,500000,18371,185
50000,1,500000,2496,40
50000,1,500000,6189,36
50000,1,500000,13347,32
50000,1,500000,32058,46
50000,1,500000,13050,138
50000,1,500000,26335,170
50000,1,500000,29494,103
50000,1,500000,8140,158
50000,1,500000,2087,112
50000,1,500000,7155,75
50000,1,500000,29802,41
50000,1,500000,32,5
50000,1,500000,27548,170
50000,1,500000,21370,48
50000,1,500000,23136,51
50000,1,500000,4579,108
50000,1,500000,12202,112
50000,1,500000,20118,136
50000,1,500000,31101,54
50000,1,500000,20596,149
50000,1,500000,14459,133
50000,1,500000,7636,39
50000,1,500000,10478,104
50000,1,500000,23520,51
50000,1,500000,30013,64
50000,1,500000,17852,48
50000,1,500000,9449,60
50000,1,500000,25104,38
50000,1,500000,29826,72
50000,1,500000,4519,90
50000,1,500000,26166,152
50000,1,500000,10305,148
50000,1,500000,6119,62
50000,1,500000,2257,37
50000,1,500000,4847,165
50000,1,500000,18613,154
50000,1,500000,10996,42
50000,1,500000,14767,195
50000,1,500000,27780,46
50000,1,500000,30888,28
50000,1,500000,24900,38
50000,1,500000,20355,35
50000,1,500000,24321,64
50000,1,500000,27270,139
50000,1,500000,32742,129
50000,1,500000,9773,47
50000,1,500000,5524,129
50000,1,500000,8283,96
50000,1,500000,13826,45
50000,1,500000,20548,56
50000,1,500000,14410,164
50000,1,500000,17035,40
50000,1,500000,26816,46
50000,1,500000,17253,53
50000,1,500000,14105,58
50000,1,500000,20163,87
50000,1,500000,30309,85
50000,1,500000,7883,83
50000,1,500000,17955,48
50000,1,500000,13103,138
50000,1,500000,13504,45
50000,1,500000,16416,40
50000,1,500000,28473,51
50000,1,500000,10734,73
50000,1,500000,11972,50
50000,1,500000,6803,88
50000,1,500000,23710,74
50000,1,500000,26819,121
50000,1,500000,25974,201
50000,1,500000,1067,62
50000,1,500000,16654,66
50000,1,500000,30989,54
50000,1,500000,6154,36
50000,1,500000,27995,90
